time,latitude,longitude,tasmin_jja
UTC,degrees_north,degrees_east,K
2050-01-01T12:00:00Z,-48.83524347,90.0,1.2008057
2050-01-01T12:00:00Z,-48.83524347,92.8125,1.2147827
2050-01-01T12:00:00Z,-48.83524347,95.625,1.2662659
2050-01-01T12:00:00Z,-48.83524347,98.4375,1.3203735
2050-01-01T12:00:00Z,-48.83524347,101.25,1.344635
2050-01-01T12:00:00Z,-48.83524347,104.0625,1.3143616
2050-01-01T12:00:00Z,-48.83524347,106.875,1.2849426
2050-01-01T12:00:00Z,-48.83524347,109.6875,1.2576904
2050-01-01T12:00:00Z,-48.83524347,112.5,1.2037659
2050-01-01T12:00:00Z,-48.83524347,115.3125,1.1509705
2050-01-01T12:00:00Z,-48.83524347,118.125,1.1051941
2050-01-01T12:00:00Z,-48.83524347,120.9375,1.0784912
2050-01-01T12:00:00Z,-48.83524347,123.75,1.0405273
2050-01-01T12:00:00Z,-48.83524347,126.5625,0.9907837
2050-01-01T12:00:00Z,-48.83524347,129.375,0.9786682
2050-01-01T12:00:00Z,-48.83524347,132.1875,0.9616394
2050-01-01T12:00:00Z,-48.83524347,135.0,0.9510498
2050-01-01T12:00:00Z,-48.83524347,137.8125,0.9390564
2050-01-01T12:00:00Z,-48.83524347,140.625,0.9215393
2050-01-01T12:00:00Z,-48.83524347,143.4375,0.9065857
2050-01-01T12:00:00Z,-48.83524347,146.25,0.9220886
2050-01-01T12:00:00Z,-48.83524347,149.0625,0.9517517
2050-01-01T12:00:00Z,-48.83524347,151.875,0.9772949
2050-01-01T12:00:00Z,-48.83524347,154.6875,1.0159607
2050-01-01T12:00:00Z,-48.83524347,157.5,1.0135803
2050-01-01T12:00:00Z,-48.83524347,160.3125,0.9880676
2050-01-01T12:00:00Z,-48.83524347,163.125,0.95651245
2050-01-01T12:00:00Z,-48.83524347,165.9375,0.99560547
2050-01-01T12:00:00Z,-48.83524347,168.75,1.0111084
2050-01-01T12:00:00Z,-48.83524347,171.5625,0.9901428
2050-01-01T12:00:00Z,-48.83524347,174.375,0.9493408
2050-01-01T12:00:00Z,-48.83524347,177.1875,0.933136
2050-01-01T12:00:00Z,-48.83524347,180.0,0.93359375
2050-01-01T12:00:00Z,-46.04472914,90.0,1.2574768
2050-01-01T12:00:00Z,-46.04472914,92.8125,1.212616
2050-01-01T12:00:00Z,-46.04472914,95.625,1.2044067
2050-01-01T12:00:00Z,-46.04472914,98.4375,1.195343
2050-01-01T12:00:00Z,-46.04472914,101.25,1.1556702
2050-01-01T12:00:00Z,-46.04472914,104.0625,1.1164246
2050-01-01T12:00:00Z,-46.04472914,106.875,1.086853
2050-01-01T12:00:00Z,-46.04472914,109.6875,1.0327148
2050-01-01T12:00:00Z,-46.04472914,112.5,0.99157715
2050-01-01T12:00:00Z,-46.04472914,115.3125,0.9666443
2050-01-01T12:00:00Z,-46.04472914,118.125,0.964386
2050-01-01T12:00:00Z,-46.04472914,120.9375,0.936615
2050-01-01T12:00:00Z,-46.04472914,123.75,0.907959
2050-01-01T12:00:00Z,-46.04472914,126.5625,0.8826294
2050-01-01T12:00:00Z,-46.04472914,129.375,0.87002563
2050-01-01T12:00:00Z,-46.04472914,132.1875,0.85946655
2050-01-01T12:00:00Z,-46.04472914,135.0,0.84988403
2050-01-01T12:00:00Z,-46.04472914,137.8125,0.8451233
2050-01-01T12:00:00Z,-46.04472914,140.625,0.88171387
2050-01-01T12:00:00Z,-46.04472914,143.4375,0.9883423
2050-01-01T12:00:00Z,-46.04472914,146.25,1.0906677
2050-01-01T12:00:00Z,-46.04472914,149.0625,1.1309814
2050-01-01T12:00:00Z,-46.04472914,151.875,1.0965576
2050-01-01T12:00:00Z,-46.04472914,154.6875,1.0402222
2050-01-01T12:00:00Z,-46.04472914,157.5,1.0147095
2050-01-01T12:00:00Z,-46.04472914,160.3125,1.0593872
2050-01-01T12:00:00Z,-46.04472914,163.125,1.1756897
2050-01-01T12:00:00Z,-46.04472914,165.9375,1.2782288
2050-01-01T12:00:00Z,-46.04472914,168.75,1.1375732
2050-01-01T12:00:00Z,-46.04472914,171.5625,1.131073
2050-01-01T12:00:00Z,-46.04472914,174.375,1.0341187
2050-01-01T12:00:00Z,-46.04472914,177.1875,0.9588623
2050-01-01T12:00:00Z,-46.04472914,180.0,0.9706726
2050-01-01T12:00:00Z,-43.25419717,90.0,1.0783997
2050-01-01T12:00:00Z,-43.25419717,92.8125,1.006958
2050-01-01T12:00:00Z,-43.25419717,95.625,0.9399414
2050-01-01T12:00:00Z,-43.25419717,98.4375,0.88409424
2050-01-01T12:00:00Z,-43.25419717,101.25,0.8519287
2050-01-01T12:00:00Z,-43.25419717,104.0625,0.8244934
2050-01-01T12:00:00Z,-43.25419717,106.875,0.8232727
2050-01-01T12:00:00Z,-43.25419717,109.6875,0.8371277
2050-01-01T12:00:00Z,-43.25419717,112.5,0.8526306
2050-01-01T12:00:00Z,-43.25419717,115.3125,0.860199
2050-01-01T12:00:00Z,-43.25419717,118.125,0.8699341
2050-01-01T12:00:00Z,-43.25419717,120.9375,0.8633423
2050-01-01T12:00:00Z,-43.25419717,123.75,0.86447144
2050-01-01T12:00:00Z,-43.25419717,126.5625,0.8441162
2050-01-01T12:00:00Z,-43.25419717,129.375,0.85272217
2050-01-01T12:00:00Z,-43.25419717,132.1875,0.88308716
2050-01-01T12:00:00Z,-43.25419717,135.0,0.9126587
2050-01-01T12:00:00Z,-43.25419717,137.8125,0.96313477
2050-01-01T12:00:00Z,-43.25419717,140.625,0.9901123
2050-01-01T12:00:00Z,-43.25419717,143.4375,0.9807129
2050-01-01T12:00:00Z,-43.25419717,146.25,1.0903015
2050-01-01T12:00:00Z,-43.25419717,149.0625,1.369751
2050-01-01T12:00:00Z,-43.25419717,151.875,1.4797363
2050-01-01T12:00:00Z,-43.25419717,154.6875,1.2708435
2050-01-01T12:00:00Z,-43.25419717,157.5,1.2241516
2050-01-01T12:00:00Z,-43.25419717,160.3125,1.3489075
2050-01-01T12:00:00Z,-43.25419717,163.125,1.3913879
2050-01-01T12:00:00Z,-43.25419717,165.9375,1.3702698
2050-01-01T12:00:00Z,-43.25419717,168.75,1.3910217
2050-01-01T12:00:00Z,-43.25419717,171.5625,1.2257385
2050-01-01T12:00:00Z,-43.25419717,174.375,1.1448059
2050-01-01T12:00:00Z,-43.25419717,177.1875,1.1182556
2050-01-01T12:00:00Z,-43.25419717,180.0,1.2131653
2050-01-01T12:00:00Z,-40.46365068,90.0,0.7402649
2050-01-01T12:00:00Z,-40.46365068,92.8125,0.7463989
2050-01-01T12:00:00Z,-40.46365068,95.625,0.7442322
2050-01-01T12:00:00Z,-40.46365068,98.4375,0.75964355
2050-01-01T12:00:00Z,-40.46365068,101.25,0.79037476
2050-01-01T12:00:00Z,-40.46365068,104.0625,0.8439636
2050-01-01T12:00:00Z,-40.46365068,106.875,0.91412354
2050-01-01T12:00:00Z,-40.46365068,109.6875,0.9883423
2050-01-01T12:00:00Z,-40.46365068,112.5,1.0068359
2050-01-01T12:00:00Z,-40.46365068,115.3125,0.9687805
2050-01-01T12:00:00Z,-40.46365068,118.125,0.9327698
2050-01-01T12:00:00Z,-40.46365068,120.9375,0.88235474
2050-01-01T12:00:00Z,-40.46365068,123.75,0.8675842
2050-01-01T12:00:00Z,-40.46365068,126.5625,0.9055786
2050-01-01T12:00:00Z,-40.46365068,129.375,0.9449463
2050-01-01T12:00:00Z,-40.46365068,132.1875,0.9605713
2050-01-01T12:00:00Z,-40.46365068,135.0,0.9646301
2050-01-01T12:00:00Z,-40.46365068,137.8125,0.9507141
2050-01-01T12:00:00Z,-40.46365068,140.625,0.9255066
2050-01-01T12:00:00Z,-40.46365068,143.4375,0.9072571
2050-01-01T12:00:00Z,-40.46365068,146.25,1.0244141
2050-01-01T12:00:00Z,-40.46365068,149.0625,1.3615417
2050-01-01T12:00:00Z,-40.46365068,151.875,1.7368774
2050-01-01T12:00:00Z,-40.46365068,154.6875,1.749054
2050-01-01T12:00:00Z,-40.46365068,157.5,1.4701538
2050-01-01T12:00:00Z,-40.46365068,160.3125,1.4899902
2050-01-01T12:00:00Z,-40.46365068,163.125,1.480011
2050-01-01T12:00:00Z,-40.46365068,165.9375,1.4169312
2050-01-01T12:00:00Z,-40.46365068,168.75,1.427124
2050-01-01T12:00:00Z,-40.46365068,171.5625,1.4504089
2050-01-01T12:00:00Z,-40.46365068,174.375,1.113678
2050-01-01T12:00:00Z,-40.46365068,177.1875,1.2106628
2050-01-01T12:00:00Z,-40.46365068,180.0,1.1757202
2050-01-01T12:00:00Z,-37.67309213,90.0,0.75115967
2050-01-01T12:00:00Z,-37.67309213,92.8125,0.8158264
2050-01-01T12:00:00Z,-37.67309213,95.625,0.8833313
2050-01-01T12:00:00Z,-37.67309213,98.4375,0.95095825
2050-01-01T12:00:00Z,-37.67309213,101.25,1.013855
2050-01-01T12:00:00Z,-37.67309213,104.0625,1.0916443
2050-01-01T12:00:00Z,-37.67309213,106.875,1.1612854
2050-01-01T12:00:00Z,-37.67309213,109.6875,1.1808167
2050-01-01T12:00:00Z,-37.67309213,112.5,1.1030273
2050-01-01T12:00:00Z,-37.67309213,115.3125,0.95162964
2050-01-01T12:00:00Z,-37.67309213,118.125,0.8746033
2050-01-01T12:00:00Z,-37.67309213,120.9375,0.97940063
2050-01-01T12:00:00Z,-37.67309213,123.75,1.0207825
2050-01-01T12:00:00Z,-37.67309213,126.5625,1.0426636
2050-01-01T12:00:00Z,-37.67309213,129.375,1.0177002
2050-01-01T12:00:00Z,-37.67309213,132.1875,0.99438477
2050-01-01T12:00:00Z,-37.67309213,135.0,0.9847717
2050-01-01T12:00:00Z,-37.67309213,137.8125,0.9758606
2050-01-01T12:00:00Z,-37.67309213,140.625,0.9530029
2050-01-01T12:00:00Z,-37.67309213,143.4375,0.90893555
2050-01-01T12:00:00Z,-37.67309213,146.25,0.76846313
2050-01-01T12:00:00Z,-37.67309213,149.0625,1.2155762
2050-01-01T12:00:00Z,-37.67309213,151.875,1.760498
2050-01-01T12:00:00Z,-37.67309213,154.6875,1.8808594
2050-01-01T12:00:00Z,-37.67309213,157.5,1.7155762
2050-01-01T12:00:00Z,-37.67309213,160.3125,1.5944214
2050-01-01T12:00:00Z,-37.67309213,163.125,1.5583191
2050-01-01T12:00:00Z,-37.67309213,165.9375,1.5183716
2050-01-01T12:00:00Z,-37.67309213,168.75,1.4827881
2050-01-01T12:00:00Z,-37.67309213,171.5625,1.480835
2050-01-01T12:00:00Z,-37.67309213,174.375,1.402008
2050-01-01T12:00:00Z,-37.67309213,177.1875,1.204895
2050-01-01T12:00:00Z,-37.67309213,180.0,1.0697021
2050-01-01T12:00:00Z,-34.8825235,90.0,1.0104065
2050-01-01T12:00:00Z,-34.8825235,92.8125,1.0836182
2050-01-01T12:00:00Z,-34.8825235,95.625,1.1601868
2050-01-01T12:00:00Z,-34.8825235,98.4375,1.2011108
2050-01-01T12:00:00Z,-34.8825235,101.25,1.1967773
2050-01-01T12:00:00Z,-34.8825235,104.0625,1.2164612
2050-01-01T12:00:00Z,-34.8825235,106.875,1.2125244
2050-01-01T12:00:00Z,-34.8825235,109.6875,1.1726074
2050-01-01T12:00:00Z,-34.8825235,112.5,1.1183777
2050-01-01T12:00:00Z,-34.8825235,115.3125,1.1064758
2050-01-01T12:00:00Z,-34.8825235,118.125,0.8066101
2050-01-01T12:00:00Z,-34.8825235,120.9375,1.0343018
2050-01-01T12:00:00Z,-34.8825235,123.75,1.115448
2050-01-01T12:00:00Z,-34.8825235,126.5625,1.1157532
2050-01-01T12:00:00Z,-34.8825235,129.375,1.1025696
2050-01-01T12:00:00Z,-34.8825235,132.1875,1.0715332
2050-01-01T12:00:00Z,-34.8825235,135.0,1.0786133
2050-01-01T12:00:00Z,-34.8825235,137.8125,1.0991211
2050-01-01T12:00:00Z,-34.8825235,140.625,0.91030884
2050-01-01T12:00:00Z,-34.8825235,143.4375,0.8177185
2050-01-01T12:00:00Z,-34.8825235,146.25,0.70513916
2050-01-01T12:00:00Z,-34.8825235,149.0625,1.0975342
2050-01-01T12:00:00Z,-34.8825235,151.875,1.7564087
2050-01-01T12:00:00Z,-34.8825235,154.6875,1.7268066
2050-01-01T12:00:00Z,-34.8825235,157.5,1.6127014
2050-01-01T12:00:00Z,-34.8825235,160.3125,1.591095
2050-01-01T12:00:00Z,-34.8825235,163.125,1.6326904
2050-01-01T12:00:00Z,-34.8825235,165.9375,1.6049194
2050-01-01T12:00:00Z,-34.8825235,168.75,1.5467834
2050-01-01T12:00:00Z,-34.8825235,171.5625,1.5532227
2050-01-01T12:00:00Z,-34.8825235,174.375,1.3404846
2050-01-01T12:00:00Z,-34.8825235,177.1875,1.1455383
2050-01-01T12:00:00Z,-34.8825235,180.0,1.0211792
2050-01-01T12:00:00Z,-32.09194639,90.0,1.2302551
2050-01-01T12:00:00Z,-32.09194639,92.8125,1.2199707
2050-01-01T12:00:00Z,-32.09194639,95.625,1.2027893
2050-01-01T12:00:00Z,-32.09194639,98.4375,1.1907654
2050-01-01T12:00:00Z,-32.09194639,101.25,1.1560669
2050-01-01T12:00:00Z,-32.09194639,104.0625,1.1486816
2050-01-01T12:00:00Z,-32.09194639,106.875,1.1860962
2050-01-01T12:00:00Z,-32.09194639,109.6875,1.1729736
2050-01-01T12:00:00Z,-32.09194639,112.5,1.1684265
2050-01-01T12:00:00Z,-32.09194639,115.3125,1.1652527
2050-01-01T12:00:00Z,-32.09194639,118.125,1.0192871
2050-01-01T12:00:00Z,-32.09194639,120.9375,1.0556946
2050-01-01T12:00:00Z,-32.09194639,123.75,1.2762756
2050-01-01T12:00:00Z,-32.09194639,126.5625,1.4102783
2050-01-01T12:00:00Z,-32.09194639,129.375,1.1212158
2050-01-01T12:00:00Z,-32.09194639,132.1875,1.1565857
2050-01-01T12:00:00Z,-32.09194639,135.0,1.293335
2050-01-01T12:00:00Z,-32.09194639,137.8125,1.4560242
2050-01-01T12:00:00Z,-32.09194639,140.625,1.4212341
2050-01-01T12:00:00Z,-32.09194639,143.4375,1.3573914
2050-01-01T12:00:00Z,-32.09194639,146.25,1.2679443
2050-01-01T12:00:00Z,-32.09194639,149.0625,1.353363
2050-01-01T12:00:00Z,-32.09194639,151.875,1.3412781
2050-01-01T12:00:00Z,-32.09194639,154.6875,1.4826355
2050-01-01T12:00:00Z,-32.09194639,157.5,1.3919678
2050-01-01T12:00:00Z,-32.09194639,160.3125,1.4207458
2050-01-01T12:00:00Z,-32.09194639,163.125,1.4367371
2050-01-01T12:00:00Z,-32.09194639,165.9375,1.4020386
2050-01-01T12:00:00Z,-32.09194639,168.75,1.3210449
2050-01-01T12:00:00Z,-32.09194639,171.5625,1.2521667
2050-01-01T12:00:00Z,-32.09194639,174.375,1.1411133
2050-01-01T12:00:00Z,-32.09194639,177.1875,1.0746765
2050-01-01T12:00:00Z,-32.09194639,180.0,1.0058289
2050-01-01T12:00:00Z,-29.30136213,90.0,1.1048279
2050-01-01T12:00:00Z,-29.30136213,92.8125,1.0776367
2050-01-01T12:00:00Z,-29.30136213,95.625,1.0552063
2050-01-01T12:00:00Z,-29.30136213,98.4375,1.0800476
2050-01-01T12:00:00Z,-29.30136213,101.25,1.1333923
2050-01-01T12:00:00Z,-29.30136213,104.0625,1.210907
2050-01-01T12:00:00Z,-29.30136213,106.875,1.2043762
2050-01-01T12:00:00Z,-29.30136213,109.6875,1.1949158
2050-01-01T12:00:00Z,-29.30136213,112.5,1.1975403
2050-01-01T12:00:00Z,-29.30136213,115.3125,1.3470154
2050-01-01T12:00:00Z,-29.30136213,118.125,1.3926697
2050-01-01T12:00:00Z,-29.30136213,120.9375,1.5271606
2050-01-01T12:00:00Z,-29.30136213,123.75,1.9285278
2050-01-01T12:00:00Z,-29.30136213,126.5625,2.0012512
2050-01-01T12:00:00Z,-29.30136213,129.375,1.8392334
2050-01-01T12:00:00Z,-29.30136213,132.1875,1.7809753
2050-01-01T12:00:00Z,-29.30136213,135.0,1.7823181
2050-01-01T12:00:00Z,-29.30136213,137.8125,1.7867432
2050-01-01T12:00:00Z,-29.30136213,140.625,1.8030701
2050-01-01T12:00:00Z,-29.30136213,143.4375,1.8201599
2050-01-01T12:00:00Z,-29.30136213,146.25,1.7785339
2050-01-01T12:00:00Z,-29.30136213,149.0625,1.6423035
2050-01-01T12:00:00Z,-29.30136213,151.875,1.4012756
2050-01-01T12:00:00Z,-29.30136213,154.6875,1.3942261
2050-01-01T12:00:00Z,-29.30136213,157.5,1.3417969
2050-01-01T12:00:00Z,-29.30136213,160.3125,1.3243713
2050-01-01T12:00:00Z,-29.30136213,163.125,1.2967834
2050-01-01T12:00:00Z,-29.30136213,165.9375,1.2531128
2050-01-01T12:00:00Z,-29.30136213,168.75,1.2128601
2050-01-01T12:00:00Z,-29.30136213,171.5625,1.175293
2050-01-01T12:00:00Z,-29.30136213,174.375,1.1601562
2050-01-01T12:00:00Z,-29.30136213,177.1875,1.1592102
2050-01-01T12:00:00Z,-29.30136213,180.0,1.1373291
2050-01-01T12:00:00Z,-26.51077183,90.0,1.120697
2050-01-01T12:00:00Z,-26.51077183,92.8125,1.1098022
2050-01-01T12:00:00Z,-26.51077183,95.625,1.1271362
2050-01-01T12:00:00Z,-26.51077183,98.4375,1.1746216
2050-01-01T12:00:00Z,-26.51077183,101.25,1.2351074
2050-01-01T12:00:00Z,-26.51077183,104.0625,1.2416382
2050-01-01T12:00:00Z,-26.51077183,106.875,1.1679077
2050-01-01T12:00:00Z,-26.51077183,109.6875,1.2052002
2050-01-01T12:00:00Z,-26.51077183,112.5,1.1878967
2050-01-01T12:00:00Z,-26.51077183,115.3125,1.7847595
2050-01-01T12:00:00Z,-26.51077183,118.125,1.9775391
2050-01-01T12:00:00Z,-26.51077183,120.9375,2.1037598
2050-01-01T12:00:00Z,-26.51077183,123.75,2.4100952
2050-01-01T12:00:00Z,-26.51077183,126.5625,2.4134827
2050-01-01T12:00:00Z,-26.51077183,129.375,2.1593933
2050-01-01T12:00:00Z,-26.51077183,132.1875,2.166504
2050-01-01T12:00:00Z,-26.51077183,135.0,2.1191711
2050-01-01T12:00:00Z,-26.51077183,137.8125,2.1221924
2050-01-01T12:00:00Z,-26.51077183,140.625,2.0977783
2050-01-01T12:00:00Z,-26.51077183,143.4375,2.1124878
2050-01-01T12:00:00Z,-26.51077183,146.25,2.0325623
2050-01-01T12:00:00Z,-26.51077183,149.0625,1.5479431
2050-01-01T12:00:00Z,-26.51077183,151.875,1.7738953
2050-01-01T12:00:00Z,-26.51077183,154.6875,1.3735962
2050-01-01T12:00:00Z,-26.51077183,157.5,1.3544922
2050-01-01T12:00:00Z,-26.51077183,160.3125,1.3227539
2050-01-01T12:00:00Z,-26.51077183,163.125,1.2918091
2050-01-01T12:00:00Z,-26.51077183,165.9375,1.2910461
2050-01-01T12:00:00Z,-26.51077183,168.75,1.2735596
2050-01-01T12:00:00Z,-26.51077183,171.5625,1.2333374
2050-01-01T12:00:00Z,-26.51077183,174.375,1.2015381
2050-01-01T12:00:00Z,-26.51077183,177.1875,1.1635437
2050-01-01T12:00:00Z,-26.51077183,180.0,1.1013489
2050-01-01T12:00:00Z,-23.72017644,90.0,1.2617493
2050-01-01T12:00:00Z,-23.72017644,92.8125,1.2525024
2050-01-01T12:00:00Z,-23.72017644,95.625,1.2792664
2050-01-01T12:00:00Z,-23.72017644,98.4375,1.2784729
2050-01-01T12:00:00Z,-23.72017644,101.25,1.2621155
2050-01-01T12:00:00Z,-23.72017644,104.0625,1.2122192
2050-01-01T12:00:00Z,-23.72017644,106.875,1.1741943
2050-01-01T12:00:00Z,-23.72017644,109.6875,1.2286072
2050-01-01T12:00:00Z,-23.72017644,112.5,1.2558289
2050-01-01T12:00:00Z,-23.72017644,115.3125,1.9838867
2050-01-01T12:00:00Z,-23.72017644,118.125,2.298645
2050-01-01T12:00:00Z,-23.72017644,120.9375,2.5091248
2050-01-01T12:00:00Z,-23.72017644,123.75,2.661377
